record ID,latitude,longitude,date,case_numbe,cluster label,subzone ID
13745,1.302684,103.829683,200703,1,246,49
13746,1.332269,103.88058,200703,2,247,182
13747,1.331082,103.8785853,200703,1,247,88
13748,1.343787,103.698389,200703,1,248,160
13749,1.3435919,103.6960789,200703,1,248,160
13750,1.3434803,103.6975156,200703,1,248,160
13751,1.328423,103.914223,200703,3,249,92
13752,1.3221289,103.9083916,200703,1,250,92
13753,1.3224371,103.9089213,200703,2,250,92
13754,1.317029,103.8522969,200703,1,251,106
13755,1.31786,103.85127,200703,2,251,106
13756,1.302964,103.898819,200703,1,252,93
13757,1.300853,103.897672,200703,1,252,54
13758,1.301403,103.898181,200703,1,252,54
13759,1.364059,103.962986,200703,1,253,210
13760,1.364281,103.962609,200703,1,253,210
13761,1.364227,103.964156,200703,1,253,210
13762,1.3737741,103.9630176,200703,1,254,210
13763,1.373274,103.963387,200703,2,254,210
13764,1.3071658,103.8929008,200703,1,255,60
13765,1.3078121,103.892854,200703,2,255,60
13766,1.404741,103.907617,200703,1,256,258
13767,1.405718,103.908617,200703,1,256,258
13768,1.40603,103.90827,200703,1,256,258
13769,1.382106,103.902968,200703,1,257,292
13770,1.383171,103.902613,200703,1,257,292
13771,1.381246,103.902502,200703,1,257,292
13772,1.4469486,103.8154303,200703,3,258,286
13773,1.3707407,103.8702316,200703,3,259,206
13774,1.307036,103.924388,200703,3,260,72
13775,1.3479352,103.9570741,200703,1,261,151
13776,1.348409,103.958239,200703,2,261,151
13777,1.322292,103.860225,200703,1,262,180
13778,1.3231409,103.85966,200703,1,262,180
13779,1.323844,103.859079,200703,1,262,180
13780,1.320058,103.825031,200703,3,263,112
13781,1.357793,103.938478,200703,1,264,142
13782,1.35941,103.940184,200703,2,264,142
13783,1.363121,103.936049,200703,1,265,211
13784,1.364401,103.935219,200703,1,265,211
13785,1.361772,103.93599,200703,1,265,211
13786,1.347264,103.9487466,200703,1,266,142
13787,1.346379,103.950068,200703,1,266,142
13788,1.3479844,103.9506403,200703,1,266,142
13789,1.356875,103.934915,200703,1,267,167
13790,1.357033,103.935196,200703,2,267,167
13791,1.355039,103.935664,200703,1,268,167
13792,1.355102,103.9339783,200703,1,268,167
13793,1.352613,103.930095,200703,1,268,167
13794,1.32792,103.877116,200703,3,269,88
13795,1.340054,103.769935,200703,3,270,148
13796,1.337348,103.765214,200703,3,271,148
13797,1.339568,103.774628,200703,1,272,148
13798,1.337951,103.774113,200703,1,272,148
13799,1.338342,103.773435,200703,1,272,148
13800,1.298441,103.851634,200703,1,273,131
13801,1.298662,103.851787,200703,1,273,131
13802,1.298671,103.852266,200703,1,273,131
13803,1.429309,103.795498,200703,1,274,269
13804,1.4287026,103.7947727,200703,1,274,269
13805,1.427919,103.795271,200703,1,274,269
13806,1.436108,103.793817,200703,2,275,280
13807,1.435169,103.795156,200703,1,275,280
13808,1.43595,103.801765,200703,1,276,285
13809,1.436594,103.8022798,200703,1,276,285
13810,1.438247,103.801479,200703,1,276,285
13811,1.436718,103.798561,200703,1,277,285
13812,1.435998,103.799084,200703,1,277,285
13813,1.4362908,103.798445,200703,1,277,285
13814,1.4290883,103.7733354,200703,1,278,270
13815,1.4281047,103.7733452,200703,1,278,270
13816,1.428523,103.773866,200703,1,278,270
13817,1.386237,103.840904,200703,2,279,234
13818,1.385142,103.839279,200703,1,279,234
13819,1.43148,103.8377984,200703,1,280,279
13820,1.432693,103.836157,200703,1,280,279
13821,1.434065,103.837098,200703,1,280,279
13822,1.397044,103.893877,200703,2,281,315
13823,1.309681,103.826641,200703,1,282,112
13824,1.3106145,103.8259732,200703,1,282,112
13825,1.361759,103.85444,200703,1,283,204
13826,1.361652,103.853721,200703,1,283,204
13827,1.3683799,103.849088,200703,1,284,202
13828,1.3671343,103.8497283,200703,1,284,202
13829,1.325459,103.933574,200703,1,285,173
13830,1.326024,103.93243,200703,1,285,173
13831,1.327512,103.9357223,200703,1,286,173
13832,1.32825,103.935195,200703,1,286,173
13833,1.3382714,103.9201351,200703,2,287,147
13834,1.3354251,103.9223222,200703,1,288,147
13835,1.335657,103.923776,200703,1,288,147
13836,1.387103,103.862363,200703,2,289,246
13837,1.350147,103.852972,200703,2,290,166
13838,1.356075,103.8446707,200703,1,291,194
13839,1.3558386,103.8449629,200703,1,291,194
13840,1.286338,103.82962,200703,1,292,7
13841,1.287699,103.828285,200703,1,292,17
13842,1.305609,103.840835,200703,2,293,71
13843,1.394731,103.747669,200703,1,294,291
13844,1.395841,103.747652,200703,1,294,291
13845,1.315881,103.764104,200703,1,295,105
13846,1.31617,103.763538,200703,1,295,105
13847,1.319787,103.765538,200703,1,296,122
13848,1.319729,103.764449,200703,1,296,122
13849,1.3696912,103.8679574,200703,1,297,206
13850,1.368174,103.867378,200703,1,297,206
13851,1.3255394,103.8398422,200703,1,298,140
13852,1.32648,103.840754,200703,1,298,140
13853,1.403155,103.915172,200703,1,299,258
13854,1.4038,103.914337,200703,1,299,258
13855,1.371595,103.834254,200703,2,300,214
13856,1.3893041,103.878831,200703,1,301,317
13857,1.390155,103.879632,200703,1,301,317
13858,1.31608,103.927299,200703,1,302,121
13859,1.317087,103.927307,200703,1,302,121
13860,1.358807,103.963636,200703,1,303,253
13861,1.359332,103.965309,200703,1,303,253
13862,1.3549421,103.8288115,200703,1,304,200
13863,1.3549248,103.8298854,200703,1,304,200
13864,1.313262,103.927308,200703,2,305,121
13865,1.3592261,103.8914645,200703,1,306,252
13866,1.3596597,103.8917267,200703,1,306,252
13867,1.3736341,103.8875986,200703,1,307,228
13868,1.3728322,103.8875854,200703,1,307,228
13869,1.353974,103.768199,200703,1,308,197
13870,1.352555,103.767969,200703,1,308,197
13871,1.3792315,103.76297,200703,1,309,226
13872,1.379821,103.762365,200703,1,309,226
13873,1.306385,103.857933,200703,1,310,57
13874,1.30567,103.856705,200703,1,310,57
13875,1.277521,103.830536,200703,1,311,25
13876,1.27792,103.830833,200703,1,311,25
13877,1.31344,103.925203,200703,1,312,121
13878,1.313971,103.9241629,200703,1,312,121
13879,1.33745,103.9086717,200703,2,313,143
13880,1.3167279,103.852582,200703,1,314,106
13881,1.316005,103.852912,200703,1,314,106
13882,1.307321,103.866947,200703,2,315,83
13883,1.283608,103.827019,200703,1,316,9
13884,1.2829258,103.8279207,200703,1,316,9
13885,1.328302,103.863568,200703,1,317,180
13886,1.327623,103.862897,200703,1,317,180
13887,1.3409113,103.8811344,200703,2,318,182
13888,1.3242366,103.9416113,200703,1,319,141
13889,1.322508,103.941235,200703,1,319,141
13890,1.3111315,103.9003912,200703,1,320,135
13891,1.3105306,103.902828,200703,1,320,135
13892,1.3666392,103.8782814,200703,1,321,203
13893,1.3658343,103.8790316,200703,1,321,203
13894,1.3633288,103.9597097,200703,1,322,210
13895,1.364729,103.959325,200703,1,322,210
13896,1.377381,103.763305,200703,2,323,226
13897,1.284696,103.84295,200703,2,324,3
13898,1.399651,103.907231,200703,1,325,318
13899,1.400438,103.906198,200703,1,325,318
13900,1.405729,103.90016,200703,2,326,321
13901,1.462593,103.806316,200703,2,327,312
13902,1.34256,103.954973,200703,2,328,151
13903,1.401327,103.892681,200703,1,329,321
13904,1.401428,103.891784,200703,1,329,321
13905,1.330527,103.767004,200703,2,330,170
13906,1.3472032,103.8849541,200703,2,331,157
13907,1.360181,103.95634,200703,1,332,142
13908,1.359485,103.956139,200703,1,332,142
13909,1.27697,103.821814,200703,2,333,22
13910,1.278454,103.819419,200703,1,334,22
13911,1.277192,103.819491,200703,1,334,22
13912,1.273689,103.636967,200703,2,335,70
13913,1.326548,103.904005,200703,1,336,177
13914,1.325819,103.902049,200703,1,336,177
13915,1.337267,103.877142,200703,2,337,178
13916,1.448163,103.799169,200703,1,338,285
13917,1.447786,103.801184,200703,1,338,285
13918,1.4358136,103.7739505,200703,1,339,281
13919,1.435419,103.774221,200703,1,339,281
13920,1.391191,103.8572159,200703,2,340,248
13921,1.4289503,103.828765,200703,1,341,274
13922,1.42895,103.827581,200703,1,341,274
13923,1.4301371,103.8320349,200703,1,342,274
13924,1.429351,103.83332,200703,1,342,274
13925,1.420062,103.83206,200703,1,343,307
13926,1.418776,103.831909,200703,1,343,307
13927,1.431592,103.8325938,200703,1,344,274
13928,1.433095,103.832371,200703,1,344,274
13929,1.435885,103.838331,200703,1,345,279
13930,1.436743,103.8383419,200703,1,345,279
13931,1.414261,103.8380917,200703,1,346,310
13932,1.415016,103.8366719,200703,1,346,310
13933,1.3359301,103.725568,200703,1,347,190
13934,1.3351614,103.7255228,200703,1,347,190
13935,1.313604,103.882294,200709,1,1,117
13936,1.313431,103.883767,200709,14,1,117
13937,1.3174211,103.8855544,200709,2,1,117
13938,1.3179983,103.8890095,200709,1,1,117
13939,1.315965,103.884659,200709,14,1,117
13940,1.3162132,103.8858256,200709,3,1,117
13941,1.3163949,103.8854669,200709,5,1,117
13942,1.315968,103.885892,200709,4,1,117
13943,1.3181989,103.884718,200709,2,1,117
13944,1.3177053,103.8849042,200709,3,1,117
13945,1.31127,103.8857029,200709,6,1,117
13946,1.310716,103.882551,200709,3,1,117
13947,1.311094,103.884872,200709,3,1,117
13948,1.3115722,103.882711,200709,10,1,117
13949,1.312195,103.882622,200709,4,1,117
13950,1.3121935,103.8822215,200709,12,1,117
13951,1.313156,103.882231,200709,1,1,117
13952,1.3122157,103.8833463,200709,6,1,117
13953,1.312903,103.883539,200709,2,1,117
13954,1.312182,103.883548,200709,1,1,117
13955,1.312143,103.8840533,200709,2,1,117
13956,1.3143003,103.8825381,200709,2,1,117
13957,1.3151949,103.883079,200709,13,1,117
13958,1.314707,103.883256,200709,2,1,117
13959,1.313615,103.884772,200709,4,1,117
13960,1.312373,103.885048,200709,1,1,117
13961,1.315297,103.8837269,200709,11,1,117
13962,1.3146681,103.8841387,200709,14,1,117
13963,1.3150183,103.8848457,200709,9,1,117
13964,1.314382,103.884621,200709,12,1,117
13965,1.311471,103.885631,200709,18,1,117
13966,1.312935,103.885658,200709,3,1,117
13967,1.3157568,103.886116,200709,5,1,117
13968,1.3135932,103.8862916,200709,13,1,117
13969,1.311959,103.886024,200709,3,1,117
13970,1.312824,103.886382,200709,4,1,117
13971,1.312513,103.886321,200709,4,1,117
13972,1.311914,103.886988,200709,6,1,117
13973,1.312661,103.886908,200709,1,1,117
13974,1.3158597,103.8867148,200709,7,1,117
13975,1.3838409,103.7629971,200709,2,2,245
13976,1.3825274,103.7633045,200709,2,2,245
13977,1.381698,103.76346,200709,3,2,245
13978,1.38299,103.761919,200709,24,2,257
13979,1.383905,103.761741,200709,11,2,257
13980,1.384574,103.762003,200709,4,2,257
13981,1.385331,103.762145,200709,4,2,257
13982,1.385573,103.762729,200709,1,2,257
13983,1.38587,103.762378,200709,1,2,257
13984,1.385947,103.76171,200709,2,2,257
13985,1.384888,103.765488,200709,1,2,245
13986,1.385012,103.765192,200709,1,2,245
13987,1.384265,103.763671,200709,4,2,245
13988,1.383797,103.763682,200709,1,2,245
13989,1.383412,103.763609,200709,1,2,245
13990,1.382956,103.763921,200709,3,2,245
13991,1.382495,103.764102,200709,2,2,245
13992,1.381989,103.76407,200709,4,2,245
13993,1.387354,103.763652,200709,1,2,245
13994,1.38696,103.761025,200709,6,2,257
13995,1.381953,103.762458,200709,1,2,257
13996,1.381377,103.762736,200709,1,2,257
13997,1.3815684,103.7621616,200709,9,2,257
13998,1.381061,103.762446,200709,4,2,257
13999,1.380845,103.761816,200709,7,2,257
14000,1.381349,103.761581,200709,10,2,257
14001,1.382412,103.761646,200709,22,2,257
14002,1.382963,103.761269,200709,31,2,257
14003,1.383465,103.761158,200709,14,2,257
14004,1.384001,103.761255,200709,20,2,257
14005,1.384523,103.760984,200709,11,2,257
14006,1.384995,103.761091,200709,5,2,257
14007,1.385462,103.761282,200709,3,2,257
14008,1.386027,103.762722,200709,1,2,257
14009,1.3858216,103.7613076,200709,4,2,257
14010,1.386201,103.76172,200709,1,2,257
14011,1.413336,103.755752,200709,8,2,268
14012,1.301833,103.887996,200709,1,3,60
14013,1.298917,103.887641,200709,1,3,60
14014,1.299142,103.887716,200709,1,3,60
14015,1.301963,103.893505,200709,1,3,60
14016,1.3013758,103.8906487,200709,9,3,60
14017,1.299561,103.892034,200709,2,3,60
14018,1.304822,103.893071,200709,10,3,60
14019,1.298534,103.885422,200709,2,3,60
14020,1.2986648,103.8928225,200709,12,3,60
14021,1.300849,103.895891,200709,16,3,60
14022,1.300027,103.89549,200709,8,3,60
14023,1.297611,103.888604,200709,6,3,60
14024,1.299648,103.88872,200709,1,3,60
14025,1.298092,103.892193,200709,4,3,60
14026,1.297127,103.8913328,200709,17,3,60
14027,1.298315,103.897527,200709,1,3,60
14028,1.298229,103.888007,200709,1,3,60
14029,1.296848,103.889879,200709,9,3,60
14030,1.297591,103.889661,200709,6,3,60
14031,1.296957,103.891588,200709,5,3,60
14032,1.296762,103.889224,200709,2,3,60
14033,1.297328,103.887531,200709,2,3,60
14034,1.297351,103.894548,200709,40,3,60
14035,1.296781,103.892789,200709,5,3,60
14036,1.297643,103.888163,200709,4,3,60
14037,1.296742,103.893421,200709,1,3,60
14038,1.3034559,103.8845818,200709,10,3,60
14039,1.298139,103.89551,200709,12,3,60
14040,1.299074,103.889876,200709,8,3,60
14041,1.2992741,103.8932002,200709,1,3,60
14042,1.330255,103.86728,200709,1,4,179
14043,1.3297705,103.8676521,200709,7,4,179
14044,1.330465,103.866848,200709,1,4,179
14045,1.330973,103.867168,200709,1,4,179
14046,1.331113,103.867318,200709,8,4,179
14047,1.333004,103.868504,200709,4,4,179
14048,1.3336392,103.8687799,200709,1,4,179
14049,1.334392,103.869243,200709,6,4,179
14050,1.3343943,103.8685657,200709,5,4,179
14051,1.334214,103.868032,200709,1,4,179
14052,1.334656,103.868221,200709,9,4,179
14053,1.3349768,103.8677682,200709,7,4,179
14054,1.334907,103.86752,200709,4,4,179
14055,1.335752,103.865817,200709,27,4,179
14056,1.335141,103.866279,200709,24,4,179
14057,1.33526,103.865783,200709,4,4,179
14058,1.335358,103.865428,200709,2,4,179
14059,1.335495,103.86515,200709,7,4,179
14060,1.335009,103.865213,200709,8,4,179
14061,1.335104,103.865517,200709,2,4,179
14062,1.334757,103.865564,200709,1,4,179
14063,1.33448,103.86556,200709,1,4,179
14064,1.334633,103.865244,200709,3,4,179
14065,1.334311,103.865882,200709,1,4,179
14066,1.331837,103.867242,200709,1,4,179
14067,1.33271,103.868034,200709,2,4,179
14068,1.332298,103.867117,200709,5,4,179
14069,1.332865,103.865965,200709,3,4,179
14070,1.332642,103.865457,200709,3,4,179
14071,1.332432,103.866037,200709,5,4,179
14072,1.334612,103.866351,200709,4,4,179
14073,1.334738,103.866787,200709,1,4,179
14074,1.334079,103.866477,200709,4,4,179
14075,1.333843,103.866045,200709,5,4,179
14076,1.333596,103.865416,200709,1,4,179
14077,1.333195,103.8661326,200709,5,4,179
14078,1.333718,103.866706,200709,6,4,179
14079,1.334039,103.867366,200709,2,4,179
14080,1.33341,103.867023,200709,1,4,179
14081,1.3561352,103.9576533,200709,4,5,142
14082,1.355875,103.958032,200709,11,5,142
14083,1.355182,103.957313,200709,2,5,142
14084,1.3553373,103.9567212,200709,1,5,142
14085,1.355189,103.955988,200709,2,5,142
14086,1.355866,103.956493,200709,4,5,142
14087,1.353556,103.957013,200709,1,5,142
14088,1.352372,103.959191,200709,1,5,142
14089,1.3526176,103.9592892,200709,1,5,142
14090,1.353349,103.95848,200709,2,5,142
14091,1.353523,103.959391,200709,2,5,142
14092,1.353329,103.959804,200709,1,5,142
14093,1.352627,103.960235,200709,2,5,142
14094,1.352539,103.959782,200709,3,5,142
14095,1.3542155,103.959041,200709,1,5,142
14096,1.354207,103.958079,200709,1,5,142
14097,1.3542811,103.9576394,200709,2,5,142
14098,1.354961,103.958405,200709,5,5,142
14099,1.3548212,103.9586726,200709,2,5,142
14100,1.355191,103.958811,200709,4,5,142
14101,1.355434,103.958133,200709,3,5,142
14102,1.353044,103.957633,200709,1,5,142
14103,1.3526922,103.9571651,200709,1,5,142
14104,1.3509104,103.9581451,200709,1,5,142
14105,1.351901,103.95835,200709,2,5,142
14106,1.351228,103.95989,200709,1,5,142
14107,1.351207,103.961011,200709,1,5,142
14108,1.351945,103.961193,200709,1,5,142
14109,1.354171,103.96216,200709,1,5,142
14110,1.354375,103.962821,200709,1,5,142
14111,1.355099,103.962378,200709,1,5,142
14112,1.354427,103.961414,200709,2,5,142
14113,1.354099,103.961524,200709,3,5,142
14114,1.354327,103.960943,200709,1,5,142
14115,1.355919,103.961548,200709,1,5,142
14116,1.356092,103.9623809,200709,1,5,142
14117,1.355777,103.960731,200709,1,5,142
14118,1.357037,103.959923,200709,5,5,142
14119,1.35762,103.96139,200709,1,5,142
14120,1.3581446,103.9602324,200709,3,5,142
14121,1.3577464,103.9597015,200709,3,5,142
14122,1.3586541,103.9611669,200709,1,5,142
14123,1.3579069,103.9595452,200709,6,5,142
14124,1.357081,103.958579,200709,2,5,142
14125,1.356456,103.9580133,200709,11,5,142
14126,1.356028,103.958719,200709,13,5,142
14127,1.35654,103.958562,200709,19,5,142
14128,1.355298,103.959624,200709,24,5,142
14129,1.3177357,103.8866318,200709,7,6,117
14130,1.318081,103.8874159,200709,1,6,117
14131,1.318508,103.887583,200709,2,6,117
14132,1.3167757,103.8868349,200709,2,6,117
14133,1.3185012,103.8889602,200709,1,6,117
14134,1.3170639,103.8895688,200709,7,6,117
14135,1.3179983,103.8890095,200709,1,6,117
14136,1.318587,103.890195,200709,1,6,117
14137,1.313431,103.883767,200709,16,6,117
14138,1.31127,103.8857029,200709,1,6,117
14139,1.31442,103.8870327,200709,6,6,117
14140,1.314528,103.887007,200709,1,6,117
14141,1.311914,103.886988,200709,12,6,117
14142,1.312184,103.887166,200709,1,6,117
14143,1.312812,103.88712,200709,1,6,117
14144,1.312805,103.886837,200709,2,6,117
14145,1.314809,103.887993,200709,12,6,117
14146,1.3132409,103.8878271,200709,16,6,117
14147,1.313122,103.887494,200709,5,6,117
14148,1.312572,103.888068,200709,1,6,117
14149,1.315353,103.888504,200709,1,6,117
14150,1.314926,103.888405,200709,7,6,117
14151,1.3133594,103.8884015,200709,9,6,117
14152,1.3156848,103.8896649,200709,10,6,117
14153,1.3162921,103.8906323,200709,1,6,117
14154,1.315785,103.890343,200709,2,6,117
14155,1.315161,103.89087,200709,2,6,117
14156,1.3143931,103.8902637,200709,1,6,117
14157,1.313915,103.890463,200709,1,6,117
14158,1.31127,103.8857029,200709,1,6,117
14159,1.317555,103.891655,200709,1,6,117
14160,1.3158597,103.8867148,200709,2,6,117
14161,1.316317,103.8866,200709,1,6,117
14162,1.315726,103.887233,200709,2,6,117
14163,1.3152493,103.8877469,200709,1,6,117
14164,1.336258,103.863422,200709,24,7,179
14165,1.336831,103.863258,200709,15,7,179
14166,1.33739,103.862794,200709,13,7,179
14167,1.336884,103.862627,200709,8,7,179
14168,1.336423,103.862862,200709,10,7,179
14169,1.3355,103.862635,200709,17,7,179
14170,1.334568,103.862951,200709,10,7,179
14171,1.335157,103.863514,200709,15,7,179
14172,1.334359,103.863292,200709,26,7,179
14173,1.291872,103.838822,200709,2,8,33
14174,1.2983943,103.8397339,200709,1,8,124
14175,1.295319,103.842752,200709,1,8,74
14176,1.298709,103.839168,200709,1,8,77
14177,1.296193,103.836902,200709,1,8,127
14178,1.293588,103.839335,200709,5,8,33
14179,1.292847,103.839818,200709,9,8,33
14180,1.294971,103.838957,200709,3,8,33
14181,1.293501,103.838767,200709,3,8,33
14182,1.293904,103.839424,200709,18,8,33
14183,1.297039,103.839642,200709,4,8,124
14184,1.294272,103.838255,200709,6,8,33
14185,1.291818,103.84065,200709,9,8,34
14186,1.298121,103.84222,200709,1,8,124
14187,1.2971911,103.8408118,200709,1,8,124
14188,1.298844,103.842882,200709,1,8,129
14189,1.295713,103.842124,200709,3,8,124
14190,1.29529,103.837843,200709,1,8,33
14191,1.295582,103.8373285,200709,6,8,33
14192,1.294827,103.83996,200709,19,8,33
14193,1.29639,103.838026,200709,1,8,124
14194,1.296031,103.841284,200709,1,8,124
14195,1.291382,103.838081,200709,1,8,34
14196,1.293062,103.840219,200709,8,8,33
14197,1.292912,103.84067,200709,3,8,33
14198,1.293185,103.840236,200709,13,8,33
14199,1.292878,103.840873,200709,8,8,33
14200,1.292029,103.841537,200709,1,8,34
14201,1.3577439,103.7592691,200709,2,9,197
14202,1.3583947,103.759279,200709,1,9,197
14203,1.3606767,103.7629625,200709,7,9,197
14204,1.35999,103.763504,200709,1,9,197
14205,1.359412,103.763116,200709,5,9,197
14206,1.358566,103.762857,200709,18,9,197
14207,1.357124,103.760942,200709,3,9,197
14208,1.356307,103.760808,200709,4,9,197
14209,1.358977,103.760407,200709,18,9,197
14210,1.360099,103.75968,200709,36,9,197
14211,1.3597312,103.7615674,200709,15,9,197
14212,1.35831,103.760096,200709,7,9,197
14213,1.360097,103.762179,200709,13,9,197
14214,1.360322,103.761288,200709,1,9,197
14215,1.313431,103.883767,200709,16,10,117
14216,1.31127,103.8857029,200709,4,10,117
14217,1.3094907,103.8761659,200709,2,10,117
14218,1.3117088,103.8764514,200709,13,10,117
14219,1.3126445,103.8758172,200709,2,10,117
14220,1.3108955,103.8771507,200709,17,10,117
14221,1.3124837,103.8765539,200709,8,10,117
14222,1.3120539,103.8775528,200709,2,10,117
14223,1.312697,103.8771145,200709,7,10,117
14224,1.3111091,103.8783904,200709,6,10,117
14225,1.3139671,103.8773437,200709,4,10,117
14226,1.3113118,103.8791529,200709,11,10,117
14227,1.3128419,103.8783531,200709,5,10,117
14228,1.310902,103.8799478,200709,7,10,117
14229,1.3143559,103.878466,200709,4,10,117
14230,1.311654,103.880688,200709,1,10,117
14231,1.3138975,103.8791922,200709,4,10,117
14232,1.3121935,103.8822215,200709,1,10,117
14233,1.3148629,103.881296,200709,1,10,117
14234,1.31397,103.879751,200709,2,10,117
14235,1.312692,103.875593,200709,1,10,117
14236,1.3158597,103.8867148,200709,9,10,117
14237,1.311398,103.875439,200709,1,10,117
14238,1.3110784,103.8807364,200709,1,10,117
14239,1.3621659,103.870411,200709,1,11,206
14240,1.3644563,103.8701237,200709,10,11,206
14241,1.3644658,103.870981,200709,10,11,206
14242,1.366475,103.87318,200709,6,11,206
14243,1.3671612,103.8709081,200709,8,11,206
14244,1.3669004,103.871001,200709,6,11,206
14245,1.366672,103.871269,200709,4,11,206
14246,1.3668347,103.8720707,200709,8,11,206
14247,1.3662609,103.8713906,200709,13,11,206
14248,1.3665524,103.8721579,200709,9,11,206
14249,1.366023,103.871635,200709,1,11,206
14250,1.365624,103.8717056,200709,9,11,206
14251,1.368157,103.874943,200709,2,11,206
14252,1.367403,103.873946,200709,5,11,206
14253,1.3673888,103.8729317,200709,2,11,206
14254,1.36776,103.872912,200709,1,11,206
14255,1.367861,103.872364,200709,1,11,206
14256,1.368218,103.8727457,200709,2,11,206
14257,1.3685207,103.8725429,200709,1,11,206
14258,1.3686265,103.873471,200709,2,11,206
14259,1.366925,103.87335,200709,2,11,206
14260,1.369055,103.875247,200709,1,11,206
14261,1.367381,103.874844,200709,2,11,206
14262,1.368168,103.874964,200709,2,11,206
14263,1.3685125,103.875019,200709,1,11,206
14264,1.368626,103.874468,200709,2,11,206
14265,1.36926,103.874318,200709,2,11,206
14266,1.36669,103.870405,200709,5,11,206
14267,1.3653387,103.8691882,200709,3,11,206
14268,1.337985,103.872385,200709,51,12,187
14269,1.34081,103.87185,200709,60,12,187
14270,1.372733,103.8331724,200709,7,13,214
14271,1.3725353,103.831873,200709,6,13,225
14272,1.374266,103.8303,200709,4,13,225
14273,1.3731142,103.8307357,200709,10,13,225
14274,1.374831,103.82952,200709,1,13,225
14275,1.3738826,103.8315829,200709,1,13,225
14276,1.3732959,103.8327755,200709,1,13,225
14277,1.3759482,103.8304284,200709,17,13,225
14278,1.37723,103.831148,200709,8,13,225
14279,1.377694,103.833071,200709,3,13,225
14280,1.378654,103.831838,200709,7,13,225
14281,1.3777812,103.8315084,200709,18,13,225
14282,1.3765497,103.8326817,200709,13,13,225
14283,1.356596,103.830749,200709,10,13,200
14284,1.3487721,103.8634687,200709,4,14,161
14285,1.346101,103.863734,200709,9,14,161
14286,1.345183,103.865462,200709,4,14,161
14287,1.3482721,103.8671058,200709,10,14,161
14288,1.3447104,103.8691874,200709,1,14,161
14289,1.346159,103.866716,200709,4,14,161
14290,1.346885,103.866479,200709,5,14,161
14291,1.3477213,103.8701854,200709,1,14,165
14292,1.3481787,103.867327,200709,7,14,161
14293,1.3458111,103.8682472,200709,9,14,161
14294,1.34746,103.863635,200709,13,14,161
14295,1.3485742,103.8658075,200709,6,14,161
14296,1.348239,103.871675,200709,3,14,165
14297,1.349413,103.867011,200709,7,14,165
14298,1.349626,103.865955,200709,2,14,165
14299,1.348954,103.867472,200709,2,14,165
14300,1.349769,103.868215,200709,2,14,165
14301,1.3500905,103.8707915,200709,1,14,165
14302,1.3444333,103.870002,200709,1,14,161
14303,1.347692,103.864351,200709,3,14,161
14304,1.3472313,103.8711229,200709,2,14,165
14305,1.3471314,103.8688207,200709,10,14,161
14306,1.343899,103.872855,200709,6,15,156
14307,1.3448945,103.8717327,200709,9,15,156
14308,1.344195,103.8743127,200709,9,15,156
14309,1.344623,103.875666,200709,6,15,156
14310,1.3451548,103.8740359,200709,10,15,156
14311,1.3450182,103.8727889,200709,13,15,156
14312,1.3459614,103.8737602,200709,4,15,156
14313,1.3456298,103.875495,200709,11,15,156
14314,1.346315,103.876257,200709,1,15,156
14315,1.346368,103.873225,200709,2,15,156
14316,1.3466922,103.8727198,200709,3,15,156
14317,1.3463708,103.8724073,200709,2,15,156
14318,1.347626,103.872722,200709,1,15,156
14319,1.3472114,103.8734544,200709,1,15,156
14320,1.3484259,103.873192,200709,2,15,156
14321,1.345776,103.872682,200709,4,15,156
14322,1.34621,103.871998,200709,4,15,156
14323,1.3576645,103.8825205,200709,2,15,252
14324,1.3437434,103.872036,200709,8,15,156
14325,1.301174,103.848036,200709,9,16,86
14326,1.301434,103.847634,200709,8,16,86
14327,1.300453,103.845879,200709,1,16,129
14328,1.304598,103.84883,200709,1,16,86
14329,1.3045199,103.8489506,200709,5,16,86
14330,1.301276,103.846884,200709,16,16,86
14331,1.30215,103.847252,200709,3,16,86
14332,1.302673,103.846702,200709,1,16,86
14333,1.302132,103.846883,200709,3,16,86
14334,1.301353,103.84906,200709,1,16,85
14335,1.302255,103.846635,200709,1,16,86
14336,1.301824,103.848068,200709,1,16,86
14337,1.301924,103.847612,200709,1,16,86
14338,1.301569,103.848212,200709,1,16,86
14339,1.300598,103.848584,200709,24,16,86
14340,1.302485,103.846536,200709,1,16,86
14341,1.30204,103.848325,200709,1,16,86
14342,1.301462,103.846235,200709,7,16,86
14343,1.302896,103.847581,200709,1,16,86
14344,1.302717,103.847464,200709,1,16,86
14345,1.302153,103.848903,200709,3,16,86
14346,1.30218,103.848149,200709,1,16,86
14347,1.303144,103.847667,200709,2,16,86
14348,1.302982,103.847089,200709,2,16,86
14349,1.303286,103.847433,200709,2,16,86
14350,1.3357978,103.9021495,200709,70,17,143
14351,1.333914,103.9034445,200709,6,17,143
14352,1.3342373,103.9023303,200709,10,17,143
14353,1.3367835,103.9040443,200709,11,17,143
14354,1.3432916,103.8545293,200709,2,18,166
14355,1.343333,103.869174,200709,6,18,161
14356,1.346101,103.863734,200709,6,18,161
14357,1.3448311,103.8667894,200709,9,18,161
14358,1.344158,103.8673783,200709,8,18,161
14359,1.3445,103.866723,200709,2,18,161
14360,1.3447104,103.8691874,200709,6,18,161
14361,1.3458111,103.8682472,200709,6,18,161
14362,1.3451431,103.8643521,200709,16,18,161
